"","CT.DENSITY","CT.AVGINCOME","CT.AVGINCOMESE","CT.SIZE","CT.SIZESE","CT.ROOMS","CT.ROOMSSE","CT.DEGREE","CT.DEGREESE","CT.OWN","CT.OWNSE","CT.VEHICLES","CT.VEHICLESSE"
"97",41522.05,138872.289156627,5678.60401181318,1.0421686746988,0.0731253642732632,4.73473917869034,0.117329508138016,0.568674698795181,0.0297679450156149,0.414457831325301,0.0456162775251966,1.14457831325301,0.110221364572955
"98",29094.79,124583.972719523,4119.6487932474,0.996589940323956,0.0765902901388263,4.84603174603175,0.11814210891022,0.490196078431373,0.0229345231353397,0.392156862745098,0.0562818802023686,1.34526854219949,0.10953735289999
"99",20131.01,89657.0660522273,3589.12055240669,2.79723502304147,0.136364014001424,4.96708683473389,0.126855872114054,0.203533026113671,0.0158339770905562,0.775729646697389,0.0551841270422364,1.93778801843318,0.11521573824218
"100",24770.04,92603.1613976706,4388.99670966556,2.4134775374376,0.149010595525506,5.06795366795367,0.145871371738983,0.343594009983361,0.0285407297823718,0.818635607321131,0.0648269397703954,1.79534109816972,0.139883231413495
"101",23465.27,54290.3746770026,1572.89473554197,0.803617571059432,0.0456919978833729,5.0448798988622,0.158789525402632,0.156976744186047,0.0100405057408196,0.290051679586563,0.0328069686270732,1.05555555555556,0.0863551145634388
"102",5614.611,38952.6659412405,2440.40180033656,0.282916213275299,0.0428426257708537,4.5968992248062,0.246690383965527,0.206746463547334,0.0281070863471798,0.114254624591948,0.0343866800176854,0.852013057671382,0.121468473337566
"103",13501.39,76234.7861842105,3875.57226589391,1.93914473684211,0.125914113629939,5.36830520909758,0.195230093400328,0.192434210526316,0.0186240117691083,0.550986842105263,0.064243072168164,1.44078947368421,0.131212559105909
"104",13949.58,83221.359223301,3182.92930328611,1.8747572815534,0.0909327389941392,4.72181818181818,0.185153187222935,0.307766990291262,0.0170459432133948,0.57378640776699,0.0514041308766677,1.4621359223301,0.102415817106868
"105",10410.68,71146.1538461538,4738.33858619428,1.67362637362637,0.12969967961642,5.17961165048544,0.275759587474702,0.136263736263736,0.0150808983934256,0.468131868131868,0.0544350113094119,1.50879120879121,0.14864429030929
"106",17626.88,152380.208333333,4466.41122941079,1.91071428571429,0.0901929481509935,5.48166786484544,0.155829656331833,0.710565476190476,0.0251271184812185,0.726190476190476,0.0442380581917997,1.53422619047619,0.0875598148951552
"107",22914.73,137419.415645617,5219.99893879472,1.40951932139491,0.0884539842140938,5.26402070750647,0.137341909472267,0.652686145146089,0.0322497352862635,0.59990574929312,0.0559726788091224,1.47973609802074,0.105155482758589
"108",31276.97,139081.454340474,4561.44976877322,1.16459977452086,0.059822819652611,4.79241414659149,0.109440410138274,0.64543404735062,0.0247490951828862,0.454340473506201,0.0378990411935735,1.20800450958286,0.083608282924875
"109",29705.31,129873.343151694,4752.80677533996,1.21134020618557,0.0731266570757817,4.60155697098372,0.142331734732834,0.491899852724595,0.0233154294758628,0.410898379970545,0.0504903952954676,1.24374079528719,0.100992864256918
"110",28033.59,139004.954954955,5085.08434873791,1.9036036036036,0.110007687159318,5.35904027420737,0.125598286292879,0.553153153153153,0.0263885517342703,0.707207207207207,0.0628971243417839,1.49009009009009,0.115539745757834
"111",25208.08,114794.346289753,5850.9592933775,1.77385159010601,0.109028836691801,5.23803446075303,0.214503051453157,0.362544169611307,0.0252271765864453,0.563250883392226,0.0533546017574659,1.53144876325088,0.119783535175099
"112",22528.96,122991.883116883,1452.08835161753,2.26262626262626,0.0753802995816198,5.38852813852814,0.111910040238162,0.468614718614719,0.0115148385056122,0.688672438672439,0.0459823299858556,1.61291486291486,0.0853805828459731
"113",25325.44,94185.6697819315,3449.82912181017,2.34828660436137,0.107968419939635,5.52819332566168,0.128127142500079,0.292834890965732,0.015704720601971,0.707788161993769,0.0605805532400948,1.75140186915888,0.107445358344054
"114",21985.29,109656.441717791,2672.83471359394,2.39331970006817,0.0923065130650933,4.94308405029782,0.102606456669938,0.250170415814588,0.0131125817897754,0.685753237900477,0.0499749224853521,1.81663258350375,0.101110238070279
"115",22809.14,81528.7081339713,3231.04444978631,1.72886762360447,0.102775176818967,5.04649446494465,0.134595117611911,0.261562998405104,0.0214259808544543,0.486443381180223,0.071750529910724,1.31738437001595,0.118458781736407
"116",19862.46,91414.0378548896,2796.33802993539,1.58990536277603,0.0868450335884523,4.87635239567233,0.154750925364493,0.427444794952681,0.0199336198479409,0.537854889589905,0.0550904507371549,1.44479495268139,0.113222539982324
"117",19265.7,109082.439678284,1196.37089902592,2.20308310991957,0.0782570485738078,5.61796246648794,0.107374180319552,0.428954423592493,0.0128660433401647,0.766756032171582,0.0470649656871041,1.86394101876676,0.0936874908296211
"118",37772.54,79016.9648365207,1949.83257044149,1.8778531770512,0.0762860516551385,5.16774573278399,0.106555384159871,0.276989512646515,0.0122228262719084,0.536088834053054,0.0525403835981225,1.54719309068476,0.0943827886418561
"119",25837.57,114472,3399.47151653545,2.148,0.0898953243065067,5.43893129770992,0.103050152243905,0.435,0.0174483318053235,0.755,0.0584137738183512,1.63,0.101731956459512
"120",34640.38,86516.3877266388,2705.80816394544,2.11366806136681,0.100178681049531,5.22544951590595,0.184236560108457,0.284518828451883,0.0172412158561268,0.633891213389121,0.0517092762602023,1.89748953974895,0.118268857080517
"121",38878.5,102743.253662298,1824.37029332522,2.15420200462606,0.0908842333290119,5.54434250764526,0.142410849333252,0.297609868928296,0.0137695108161023,0.63993831919815,0.0595048839989808,1.91518889745567,0.114465679784637
"122",25206.38,103342.906234659,1906.32694929434,1.91212567501227,0.0676984778658124,5.0654296875,0.117738643954695,0.308787432498773,0.0113246682451975,0.576828669612175,0.0490692739334711,1.46980854197349,0.0827659219311584
"123",26102.93,98585.4083665339,2350.67224025051,2.59711155378486,0.0912746284311771,5.29531471840984,0.10283261104509,0.283366533864542,0.014570207265715,0.675796812749004,0.045787926571071,1.87250996015936,0.0959041266490616
"124",35781.25,87919.50688905,2086.55959608942,2.0253807106599,0.0830559106845636,5.06219081272085,0.10146914911622,0.314720812182741,0.0152420512103235,0.616388687454677,0.0459031068577002,1.49456127628716,0.0956566087114249
"125",17547.68,92340.8057179987,3018.208154656,1.73619233268356,0.0837908978749744,5.08862350722816,0.135531501968804,0.353476283300845,0.0193076246745948,0.586094866796621,0.0506267421875836,1.76738141650422,0.103177314091735
"126",29038.78,92608.239095315,3808.24011713741,1.95638126009693,0.112296977055057,4.97159504734159,0.122452082997907,0.27140549273021,0.021334060762614,0.584814216478191,0.068491628045629,1.83521809369952,0.125378611268641
"127",27240.81,79662.1490803485,3365.11762572941,2.45982575024201,0.135130860048712,5.03528319405757,0.186107605089954,0.133591481122943,0.0164161262029308,0.731848983543078,0.054258020038632,1.6863504356244,0.12905675147178
"128",32352.18,105927.696078431,3251.89005774618,2.375,0.104345298405443,5.58339984038308,0.135244081473,0.263071895424837,0.0166472708990019,0.619281045751634,0.0539647429624475,2.16503267973856,0.120502310429431
"129",26842.25,70213.7901127494,2103.70103970992,1.77536860364267,0.0946814436191415,5.0772391125719,0.125431797030543,0.150043365134432,0.0142551165344721,0.492627927146574,0.0460570317826274,1.52385082393755,0.114681360176478
"130",42092.27,78740.6380027739,2713.7108903648,2.14563106796116,0.0993129756346729,4.93478260869565,0.168582556229354,0.153952843273232,0.0130392769111596,0.540915395284327,0.0553499916470893,1.69209431345354,0.112816844167038
"131",36616.68,123332.232184993,3245.26016139398,0.67579046720151,0.046880282609083,4.30728003573024,0.0883246099605564,0.80556866446437,0.025574546730249,0.307220386974988,0.03721227719386,0.970740915526192,0.0794589766375683
"132",10454.34,138865.079365079,5083.77849276866,1.10714285714286,0.0679777400530444,4.8293089092423,0.133118078756459,0.863756613756614,0.035594697426719,0.485449735449735,0.0431149468472181,1.43430335097002,0.0938438346633471
"133",32037.32,112706.282722513,3147.12133329887,0.798429319371728,0.0460729463081839,4.47604639435199,0.0993004763866121,0.756020942408377,0.0247895667300206,0.28848167539267,0.0373690967338967,1.17696335078534,0.0751857611023209
"134",31957.34,126566.964285714,4686.06327206442,0.630169172932331,0.0481335574093786,4.06195099398983,0.169566248841833,0.771616541353383,0.0335262103266942,0.266447368421053,0.0331165935873024,1.05827067669173,0.0908373677358539
"135",20295.19,143134.182590234,4935.97901802395,1.49936305732484,0.0820709088826189,5.64100609756098,0.0945054894255102,0.735456475583864,0.0304642753351484,0.581316348195329,0.049061474485807,1.54267515923567,0.101373761813383
"136",17833.01,142895.637583893,1743.69295557988,2.07181208053691,0.0745646187974548,6.3059452237809,0.102821282685015,0.715436241610738,0.011906655925029,0.804026845637584,0.0351571553147524,1.79597315436242,0.0762353325748099
"137",15030.7,156119,3879.32060685805,2.2335,0.0805181929468509,6.45162835249042,0.114554143721365,0.6545,0.0195028961265144,0.775,0.0369331693619354,1.8005,0.081440691960985
"138",7409.443,124051.196172249,4172.81100757023,1.80478468899522,0.0919535333507378,5.28959700093721,0.195066682353535,0.62488038277512,0.0262085620460151,0.724401913875598,0.0513824551700003,1.65741626794258,0.105043652938918
"139",12021.73,157277.397260274,5331.80605176894,2.29337899543379,0.0985158186915697,6.7792349726776,0.184159721345904,0.674657534246575,0.0259426706853012,0.844748858447489,0.0476239871956081,1.75684931506849,0.0921349238562481
"140",12602.56,148154.648609078,3352.36127649191,1.94289897510981,0.0728224647235583,5.98148148148148,0.0942990184187223,0.642386530014641,0.0184359110083629,0.810761346998536,0.0378035807422291,1.93265007320644,0.0818966870827871
"141",14119.17,157046.434859155,5404.12668027726,2.08054577464789,0.101445557311277,6.28117258464079,0.0968948458722,0.724031690140845,0.0291337526462325,0.75,0.0432274623255279,1.85255281690141,0.106703182395528
"142",9709.628,173949.634093844,5763.60336871725,2.79638398622471,0.123276706872214,7.55651105651106,0.183062338194781,0.747739991390443,0.0281626434791282,0.947481704692208,0.0477683852297073,2.09857942315971,0.105537271552139
"143",11998.13,136779.938977879,3983.60546312686,2.09382151029748,0.099840945341131,6.16353111432706,0.120910751159718,0.653699466056445,0.0244536614943914,0.784897025171625,0.0515719468040665,1.7116704805492,0.101345090018618
"144",16163.81,131858.52553542,5200.35121501391,1.8492586490939,0.0957417807566455,5.7056162834527,0.118674338199322,0.621087314662274,0.0292489866841794,0.672570016474465,0.0508919890544809,1.58031301482702,0.101011863141713
"145",37820.42,103680.278884462,2941.55083274291,1.96065737051793,0.0776460745886124,4.95306513409962,0.120033403072612,0.421314741035857,0.0178225947907412,0.546314741035857,0.0433125914126353,1.63645418326693,0.0930607280844238
"146",28895.05,99862.6560726447,4053.17422370449,2.40976163450624,0.121092118137395,5.24403470715835,0.171665541698044,0.359818388195233,0.0227124280152573,0.679909194097616,0.0543119179719176,1.62883087400681,0.114233434147383
"147",25212.65,107191.164972635,4012.65289419193,2.49648162627052,0.123651234367543,5.57879234167894,0.138518663808529,0.440187646598905,0.0224529976287025,0.806880375293198,0.056995209743341,1.85379202501955,0.110530665572172
"148",23545,88925.4115226337,2273.31454984891,2.09362139917695,0.0817690006322677,4.74538192710934,0.0976627737843249,0.441358024691358,0.0169498165785968,0.703189300411523,0.0446217708943036,1.63991769547325,0.0870864831050632
"149",23241,78387.4137015401,2194.98382561456,2.14922995220393,0.0844201671104877,5.1240467717336,0.149124552717296,0.313860860329262,0.0127549935381833,0.661178969729156,0.0463441795164086,1.78173127987254,0.0966736740411305
"150",32086.86,119364.013266998,2999.24652742543,1.06246545052515,0.0597216476958014,5.03294979079498,0.0893729979251235,0.627418463239359,0.0190354507934365,0.393587617468214,0.037186856030553,1.43615257048093,0.0865563777191639
"151",27769.94,107832.120872971,1682.27690415432,1.28147733631785,0.056269085072573,5.23331494760066,0.084974347684443,0.519865696698377,0.0123002606946903,0.475657526580862,0.0370399745333677,1.3217683268047,0.0780124075444124
"152",22139.72,124596.417069243,3891.1680547926,2.05112721417069,0.0923612567370887,5.72146636432351,0.115924896881021,0.565217391304348,0.0232469967019195,0.719404186795491,0.041909064257969,1.74959742351047,0.0972719868331647
"153",19853.15,116927.698574338,4426.07264983497,1.73048200950441,0.0954023757400525,4.90983606557377,0.100058890594336,0.557365919891378,0.028550913861438,0.541751527494908,0.0584386335688038,1.47522063815343,0.106234482402193
"154",19911.35,116727.450980392,3097.93591577167,1.66078431372549,0.0776680115005693,5.40662086196127,0.100700703036379,0.558823529411765,0.0207189152082938,0.609803921568628,0.04871653407055,1.57058823529412,0.0904028067660849
"155",22664,124737.254901961,4065.79287760062,2.34341736694678,0.100431747578216,5.75120385232745,0.15577278759888,0.500280112044818,0.0216124811440314,0.753501400560224,0.0461279831308146,1.76918767507003,0.0961752471400391
"156",22712.8,109533.21299639,2732.03944657213,1.85992779783394,0.0823020448500329,5.70767104353836,0.105299541969152,0.493862815884477,0.0191057579641628,0.698916967509025,0.0475103203039373,1.5826714801444,0.0973763139952442
"157",14420.41,118728.292329957,3436.41946069378,1.63060781476122,0.0763864699169605,5.66597653554175,0.108802585504918,0.493487698986975,0.0201535649205359,0.631331403762663,0.0534342222638403,1.69066570188133,0.097549229841508
"158",11510.13,123382.602545969,4918.16983327669,2.33097595473833,0.118489875529762,6.51244416081685,0.106922801692313,0.664073550212164,0.031541280903641,0.874823196605375,0.060029286434718,1.9016973125884,0.10887030697052
"159",11414.61,43540.5186385737,2608.88133153676,0,NA,3.80649526387009,0.15483281964057,0.440842787682334,0.036850150744865,0,NA,0.716369529983793,0.112813883602939
"160",21168.92,73596.7311541027,2142.42410033635,0,NA,3.76354365838113,0.103680624336852,0.57371581054036,0.0209829159207631,0,NA,1.07204803202135,0.0882812440531314
"161",32450.98,74979.0511398644,2575.87808194459,0,NA,3.93991912189486,0.113795599603767,0.561922365988909,0.0237962001435695,0,NA,1.10412815773259,0.0845105188381629
"162",25232.07,126457.032620133,4247.35842994813,1.87407927043143,0.0861752209809215,5.63957003694995,0.140208690878762,0.603647842862154,0.0266500793066754,0.567870922483339,0.0442828240280104,1.72816555594528,0.100617667003658
"163",17047.94,105959.459459459,1997.59771035797,2.21672616012239,0.0733015817196111,5.02113022113022,0.0837450495403896,0.47628760836308,0.0130578434440574,0.685874553799082,0.0386931939958399,1.62927078021418,0.0772626712315984
"164",34148.41,94005.3022269353,1933.33312364207,1.09703075291622,0.0467208602249269,4.20512820512821,0.0909233323407617,0.507953340402969,0.0149752577057401,0.345174973488865,0.0307168502105528,1.51166489925769,0.0797069664530586
"165",17253.9,94539.0476190476,1462.42221127523,1.93219047619048,0.0708697213666374,5.49257142857143,0.115511592830817,0.379809523809524,0.0133385741584115,0.682666666666667,0.0464683536720135,1.60495238095238,0.0868300277049968
"166",17715.24,116586.534653465,2490.53743557779,1.91445544554455,0.0751829245135262,5.093797856049,0.0996965352155226,0.453861386138614,0.0152019489512664,0.616237623762376,0.0424184215654846,1.62495049504951,0.0907929032679018
"167",28824.21,109295.267489712,3407.38457169161,0.65380658436214,0.0411423785784494,4.70765432098765,0.121347165227046,0.645576131687243,0.0240656976258327,0.263374485596708,0.0286372187270025,1.05915637860082,0.074170034351802
"168",27405.14,116747.570764681,4394.2320302445,0.942965779467681,0.0626446418246833,5.02695417789757,0.103621265320332,0.68736797634136,0.0317457823066218,0.362484157160963,0.0453716697050494,1.13519222644698,0.0908785021435821
"169",34881.28,95249.7171945701,2905.9457127956,0.481334841628959,0.0386646666783094,4.55538057742782,0.0849577387188313,0.64027149321267,0.0238023603321876,0.236425339366516,0.0303499143556733,1.05825791855204,0.0743167050910648
"170",24588.22,129375.869262865,5452.68551806315,0.856050069541029,0.0599337642543861,5.08870967741935,0.124804322041529,0.701668984700974,0.0344675508989175,0.335883171070932,0.0440606460356233,1.16968011126565,0.0914001776517657
"171",34254.75,92167.6551996837,2628.40767679998,0.659549228944247,0.0452319513342269,4.22292519538519,0.0962774536765589,0.538157374456307,0.0196989409565011,0.305654408857256,0.0367555294223786,1.0011862396204,0.0825704803210128
"172",11726.22,162250.267379679,6415.34034088168,2.11122994652406,0.104647735852583,7.4688995215311,0.136552332088158,0.827807486631016,0.035531486182256,0.782887700534759,0.0467268141768499,1.84491978609626,0.101371847777038
"173",34633.91,123485.822306238,5800.4453399456,0.870982986767486,0.0667450014518029,4.9643485915493,0.183112892824334,0.706994328922495,0.0399943000729826,0.378071833648393,0.0488806367653341,1.20463137996219,0.107162378525033
"174",31166.56,109597.912524851,2200.89388128669,0.728628230616302,0.0463565913080273,5.10039761431412,0.12748602370696,0.617958913187541,0.01769631084866,0.30649436713055,0.0430154588061243,1.27534791252485,0.080887729646649
"175",27622.89,110716.593886463,3574.81128998614,0.947161572052402,0.0662324166346903,5.23384108686702,0.112133934432206,0.615720524017467,0.0257439466635094,0.415720524017467,0.0492381937592589,1.35502183406114,0.0944597973432526
"176",30918.47,95259.6203181118,2695.59384049382,0.873781426372499,0.0487537864785788,4.62959381044487,0.0963528851084122,0.54232939969215,0.0183527536382707,0.378655720882504,0.0334788762208252,1.05284761416111,0.0730552927527392
"177",29762.55,108871.187540558,3382.62199618058,1.16677482154445,0.060288066705779,5.30146627565982,0.113714520220629,0.514600908500973,0.0212072471665926,0.421804023361454,0.0455799558362724,1.14795587280986,0.0812155823146914
"178",22496.51,112980.168269231,3868.05646119466,1.36778846153846,0.0706836506239113,5.37297599106644,0.134619358714812,0.569110576923077,0.0249837671414361,0.501201923076923,0.0435841596724146,1.42487980769231,0.0903979631373462
"179",29694.47,106752.236751549,4719.90535665173,1.06813489332416,0.0779485444505066,5.14830769230769,0.149796379913278,0.573296627666896,0.0319511271520421,0.448038540949759,0.0515117963312208,1.2849277357192,0.102579410999147
"180",15791.77,107191.65407855,3753.6215049209,1.72658610271903,0.0884936731536238,5.26207137858642,0.140637829837925,0.544939577039275,0.0255833341772738,0.567598187311178,0.050113989065812,1.45808157099698,0.100999330850394
"181",25122.44,105164.945125888,3332.88751592936,1.35765009683667,0.0683622157919632,5.08318042813456,0.120341662709197,0.569399612653325,0.0227849921425926,0.482246610716591,0.0453030892297782,1.35700451904454,0.0914357316939063
"182",1745.501,182291.254752852,5208.92167197548,0.131558935361217,0.0199755840708288,5.8698224852071,0.12474754885829,0.856273764258555,0.0274904728166819,0.0403041825095057,0.0170915019675718,1.79771863117871,0.101131975689741
"183",952.0966,71234.3137254902,4020.95056870519,0.400980392156863,0.0546387314865403,2.8090405904059,0.16123119943247,0.481372549019608,0.0344716407658142,0.227450980392157,0.0463758867782729,0.92843137254902,0.112204188217647
"184",32286.66,47108.1780538302,1655.09628915207,0.872670807453416,0.0480855475400614,4.41138059701493,0.103719656918269,0.123188405797101,0.0102744988596111,0.198757763975155,0.0315253463274013,0.936853002070393,0.0918105017627567
"185",14212.3,141719.277545834,4661.69012568212,0.704483572336177,0.0454205679357434,2.97404580152672,0.0885205168479264,0.747504084225812,0.0287177819859186,0.32819023416228,0.0338891757429515,0.737520421129062,0.0719464016906562
"186",5747.125,113553.389322136,2270.61366528028,1.67426514697061,0.0677727605897791,4.72657176749703,0.111950300530783,0.559688062387522,0.0172763048218154,0.599280143971206,0.040357839079141,1.78464307138572,0.0875286390429528
"187",49367.66,30616.4448669202,758.444023900082,0.0413498098859316,0.0117313269299812,2.26313485113835,0.0664040909892266,0.0865019011406844,0.00638258388657386,0.028041825095057,0.00809530524301355,0.22148288973384,0.05218729710481
"188",26623.39,78078.753076292,2950.24995021497,1.35274815422477,0.0802826484242909,4.89506656225529,0.172651906369115,0.200984413453651,0.0155959015878916,0.400328137817884,0.0510175821361557,1.6546349466776,0.115739729683593
"189",19881.58,129054.861382273,3084.62390508142,0.96837172979305,0.0598331116968324,4.51338107802488,0.108616373720822,0.58102303787583,0.0188614724609937,0.463490823896915,0.0396785296691391,1.29246388129637,0.0924154973305119
"190",21505.43,164097.651180898,9421.33130107649,0.666363872307293,0.0639579164359612,3.08109222050489,0.0913049737178493,0.823773682844537,0.0536319555260273,0.3655593044381,0.0512865236500957,0.793018427199585,0.0925137256266782
"191",769.9802,150877.192982456,27271.7945810378,0.964912280701754,0.391257410333671,4.97183098591549,0.858992666165167,0.929824561403509,0.222783786687307,0.614035087719298,0.203126408848102,1.47368421052632,0.504085297088222
"192",50.06799,138636.363636364,36918.7745345776,0,NA,3.77272727272727,1.09349193130995,0.939393939393939,0.343872386039682,0,NA,1.10606060606061,0.568281138881359
"193",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",1277.775,38007.2463768116,5257.91946306823,0.673913043478261,0.122901281686741,3.78073089700997,0.524815958693609,0.13768115942029,0.0379936368049887,0.148550724637681,0.0545259845589956,0.742753623188406,0.208256524226207
"195",623.1144,89142.1319796954,13437.8233132766,1.71065989847716,0.313529083270333,4.95180722891566,0.821101933418928,0.269035532994924,0.0620155534267379,0.725888324873096,0.171679134006121,1.26395939086294,0.280814682407229
"196",174.766,101966.911764706,22719.900125183,0.235294117647059,0.134164953771806,2.52247191011236,0.536895531152176,0.544117647058823,0.155107887481577,0.117647058823529,0.0479137281315271,1.26470588235294,0.384064702795805
"197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
